"Trial","Variable","Mean","Sd","Error","p"
58,"diff_acf_Stimulus",3.51102452558217e-04,0.0434386070684847,0.00131433551029489,"> 0.05"
59,"diff_acf_Stimulus",3.53141854256519e-04,0.0439565392981816,0.00133000674764243,"> 0.05"
60,"diff_acf_Stimulus",-0.00109171445780764,0.0424575283107227,0.0012846507036967,"> 0.05"
61,"diff_acf_Stimulus",-0.00106430331600519,0.0426520464215794,0.00129053629897123,"> 0.05"
62,"diff_acf_Stimulus",4.92273916516927e-04,0.0432175665227606,0.0013076474174193,"> 0.05"
63,"diff_acf_Stimulus",-3.61655317346926e-04,0.0432971123062091,0.0013100542590502,"> 0.05"
64,"diff_acf_Stimulus",-0.00111174904692273,0.042810885100405,0.00129534233051961,"> 0.05"
65,"diff_acf_Stimulus",-9.59446462100534e-04,0.0431883056338263,0.00130676206155767,"> 0.05"
66,"diff_acf_Stimulus",-0.00113945317298307,0.0428727518630037,0.00129721425249129,"> 0.05"
67,"diff_acf_Stimulus",7.09648850534453e-06,0.0424106339167384,0.00128338474401962,"> 0.05"
68,"diff_acf_Stimulus",-2.9388059311593e-04,0.042829678816267,0.00129606542764652,"> 0.05"
69,"diff_acf_Stimulus",-0.00126023937189586,0.0423399655251716,0.00128124625356934,"> 0.05"
70,"diff_acf_Stimulus",-6.36113073926268e-04,0.0431541803154251,0.0013058851411233,"> 0.05"
71,"diff_acf_Stimulus",3.62886334411111e-04,0.0430152417679305,0.00130168073303638,"> 0.05"
72,"diff_acf_Stimulus",3.28101636088467e-04,0.0418876851085806,0.00126755983266342,"> 0.05"
73,"diff_acf_Stimulus",-6.17620489493453e-05,0.042649460253566,0.00129061184837643,"> 0.05"
74,"diff_acf_Stimulus",-0.0011695919796968,0.042225022320655,0.00127776796660493,"> 0.05"
75,"diff_acf_Stimulus",-5.37650943797076e-04,0.0423905504246795,0.00128277699909967,"> 0.05"
76,"diff_acf_Stimulus",-7.42050667700314e-04,0.0420573521460068,0.00127269411308524,"> 0.05"
77,"diff_acf_Stimulus",-4.34203977801708e-04,0.0422774978264713,0.001279355923619,"> 0.05"
78,"diff_acf_Stimulus",-0.00129774838789001,0.041588748864151,0.00125851374728095,"> 0.05"
79,"diff_acf_Stimulus",-2.5131682948405e-04,0.0410859190610628,0.00124329765550102,"> 0.05"
80,"diff_acf_Stimulus",-0.001865107125571,0.04140440761633,0.00125293541177171,"> 0.05"
81,"diff_acf_Stimulus",-4.94997802832849e-04,0.0425579477326952,0.00128799612020235,"> 0.05"
82,"diff_acf_Stimulus",-0.00120443446999342,0.0417718319563178,0.00126435544159048,"> 0.05"
83,"diff_acf_Stimulus",-3.34022594139442e-04,0.0422422390423339,0.0012785937866932,"> 0.05"
84,"diff_acf_Stimulus",-1.68543844594276e-04,0.0419084221948312,0.00126848977334574,"> 0.05"
85,"diff_acf_Stimulus",0.00267506328272809,0.0418673419325202,0.00126724635042742,"> 0.05"
86,"diff_acf_Stimulus",-1.46292280495872e-04,0.0412968554461424,0.00124997878854122,"> 0.05"
87,"diff_acf_Stimulus",-2.61029913846037e-04,0.0409909161807119,0.00124071857760655,"> 0.05"
88,"diff_acf_Stimulus",-0.00187107736422517,0.041875614743022,0.00126749675297108,"> 0.05"
89,"diff_acf_Stimulus",-6.68333882274084e-05,0.0415359921949092,0.00125736695727213,"> 0.05"
90,"diff_acf_Stimulus",-0.00117603512424401,0.041478268025415,0.00125561954594228,"> 0.05"
91,"diff_acf_Stimulus",-5.75387173747163e-04,0.0413321466946131,0.00125119619830102,"> 0.05"
92,"diff_acf_Stimulus",-5.94418004389664e-04,0.0411054053915589,0.00124433234343097,"> 0.05"
93,"diff_acf_Stimulus",-4.39801455981363e-04,0.0410014016792782,0.00124118396959072,"> 0.05"
94,"diff_acf_Stimulus",4.34605000877257e-04,0.0412495106650215,0.00124869466149889,"> 0.05"
95,"diff_acf_Stimulus",-0.00181455736465651,0.0409160192583705,0.00123859929473145,"> 0.05"
96,"diff_acf_Stimulus",6.23620697517851e-04,0.0406357094739143,0.0012301138284611,"> 0.05"
97,"diff_acf_Stimulus",-7.43159029952746e-04,0.0406939392909492,0.00123202350475742,"> 0.05"
98,"diff_acf_Stimulus",-4.02644441115775e-04,0.041106625732973,0.00124466623537315,"> 0.05"
99,"diff_acf_Stimulus",-0.00149328713402318,0.0408728553257718,0.00123758790852232,"> 0.05"
2,"diff_acf_History",0.0243183728434298,0.0494370694539404,0.00147472073056416,"< 0.05"
3,"diff_acf_History",0.00853453126705662,0.0485436196485421,0.00144806888885321,"< 0.05"
4,"diff_acf_History",0.00952360525739182,0.047654970396454,0.00142156024890489,"< 0.05"
5,"diff_acf_History",0.0103818134308326,0.047183925255949,0.00140750884898562,"< 0.05"
6,"diff_acf_History",0.0078083145086335,0.0471414384986119,0.00140624145788595,"< 0.05"
7,"diff_acf_History",0.00825229508059437,0.0471723103340431,0.00140716237282294,"< 0.05"
8,"diff_acf_History",0.00568626753709329,0.0473258849052246,0.00141174354250614,"< 0.05"
9,"diff_acf_History",0.00551319381877298,0.0466769561032412,0.00139238582637298,"< 0.05"
10,"diff_acf_History",0.00563385895713144,0.0467998484343693,0.00139605173679897,"< 0.05"
11,"diff_acf_History",0.00597714025098087,0.0473148735737987,0.00141141507160558,"< 0.05"
12,"diff_acf_History",0.00489268624066963,0.0463034798871491,0.00138124493302458,"< 0.05"
13,"diff_acf_History",0.00338345173377186,0.0469468711831776,0.00140043746390471,"< 0.05"
14,"diff_acf_History",0.00205536031151749,0.046138985871113,0.0013763380334413,"< 0.05"
15,"diff_acf_History",0.00385505625766439,0.0472048626762144,0.00140813341771615,"< 0.05"
16,"diff_acf_History",0.00569265488356715,0.0474828162211312,0.00141642484476371,"< 0.05"
17,"diff_acf_History",0.00409834206618553,0.0461430477133822,0.00137645919926008,"< 0.05"
18,"diff_acf_History",0.00291183357356639,0.0472008394678579,0.0014080134043571,"< 0.05"
19,"diff_acf_History",0.00398427806498948,0.0456412784120909,0.00136149128957716,"< 0.05"
20,"diff_acf_History",0.00169546798291247,0.0468319731661674,0.00139701002596275,"< 0.05"
21,"diff_acf_History",0.00273208213093141,0.0470050151400522,0.00140233434278177,"< 0.05"
22,"diff_acf_History",0.00161633990326356,0.0466794886508037,0.00139262267746269,"> 0.05"
23,"diff_acf_History",0.00175030804557185,0.0461171588669707,0.00137584628954986,"> 0.05"
24,"diff_acf_History",0.00161179566076347,0.0476651130832777,0.00142202751834243,"> 0.05"
25,"diff_acf_History",0.00152467678387134,0.0464854984592659,0.00138683522889054,"> 0.05"
26,"diff_acf_History",0.00257569859968065,0.0460506893966561,0.0013738632581501,"< 0.05"
27,"diff_acf_History",0.00293178975950955,0.0465175809040436,0.00138779236748475,"< 0.05"
28,"diff_acf_History",9.6049745806722e-04,0.0458432919680284,0.00136767582185416,"> 0.05"
29,"diff_acf_History",0.00200884441398632,0.046520071984881,0.00138786668568673,"< 0.05"
30,"diff_acf_History",0.00254793986932126,0.0468273076331585,0.00139703266722343,"> 0.05"
31,"diff_acf_History",0.00109770449691166,0.0461367865850106,0.00137643185734504,"> 0.05"
32,"diff_acf_History",0.00122603892882035,0.0456307210348896,0.00136133404068613,"> 0.05"
33,"diff_acf_History",0.00243899216543814,0.046624002254307,0.0013909673119845,"< 0.05"
34,"diff_acf_History",0.00276826425334136,0.0463404776143525,0.00138250871797175,"> 0.05"
35,"diff_acf_History",0.00196507580746755,0.0466846860055768,0.00139277773387674,"> 0.05"
36,"diff_acf_History",0.00228801877944997,0.0462085507528061,0.00137857284925368,"< 0.05"
37,"diff_acf_History",6.51400019800358e-04,0.0455286990767306,0.0013582903464076,"> 0.05"
38,"diff_acf_History",2.67351180589179e-04,0.0450942884317416,0.00134533026194591,"> 0.05"
39,"diff_acf_History",2.4762900599701e-04,0.0461536109854207,0.00137693379175398,"> 0.05"
40,"diff_acf_History",0.00108037640428535,0.0451857378397846,0.00134805853775103,"> 0.05"
41,"diff_acf_History",8.06841267488893e-04,0.0455487231370942,0.0013588877385677,"> 0.05"
42,"diff_acf_History",0.00215345337524105,0.0453888353297163,0.00135411769089065,"> 0.05"
43,"diff_acf_History",0.00708275547595335,0.0459282647818092,0.00137021087677569,"< 0.05"
44,"diff_acf_History",0.00258975567291814,0.0459794179245711,0.0013717369651861,"< 0.05"
45,"diff_acf_History",0.0025365062127886,0.0456439817791727,0.00136172965798492,"> 0.05"
46,"diff_acf_History",-4.51833013266283e-04,0.0456964768589206,0.00136329578136427,"> 0.05"
47,"diff_acf_History",7.68073897860386e-04,0.0446769970373521,0.00133288090837042,"> 0.05"
48,"diff_acf_History",-8.51746727859248e-04,0.0459604740495324,0.00137117179896983,"> 0.05"
49,"diff_acf_History",-1.0444020736656e-04,0.044464446056468,0.00132653972245233,"> 0.05"
50,"diff_acf_History",4.0094249482841e-04,0.0441461032761736,0.00131704237387679,"> 0.05"
51,"diff_acf_History",-6.56986710121896e-06,0.0454380201041875,0.00137483237540908,"> 0.05"
52,"diff_acf_History",0.00103055693063155,0.045414839161351,0.00137413098237675,"> 0.05"
53,"diff_acf_History",-3.88818566910639e-04,0.0453346543409273,0.00137170480520437,"> 0.05"
54,"diff_acf_History",0.00118457614051453,0.0458561333655079,0.00138748335903322,"> 0.05"
55,"diff_acf_History",0.00115287124358869,0.045346232268619,0.00137205512218108,"> 0.05"
56,"diff_acf_History",6.73003268198782e-04,0.0449515948331483,0.00136011445395677,"> 0.05"
57,"diff_acf_History",3.49973184367202e-04,0.0451079242036529,0.00136484456057903,"> 0.05"
58,"diff_acf_History",-3.31777297359257e-04,0.045002272158682,0.00136164781363405,"> 0.05"
59,"diff_acf_History",5.60890454394825e-04,0.0447800577845485,0.00135492420386541,"> 0.05"
60,"diff_acf_History",2.3822328249353e-04,0.0445799161900319,0.00134886845708823,"> 0.05"
61,"diff_acf_History",-0.0015654716207108,0.0444316643337087,0.00134438275433709,"> 0.05"
62,"diff_acf_History",4.30985120251907e-04,0.0439367962461929,0.00132940937594795,"> 0.05"
63,"diff_acf_History",9.96731409650071e-04,0.044689920505247,0.00135219689203424,"> 0.05"
64,"diff_acf_History",2.28568710222454e-04,0.044841814275956,0.00135679278932719,"> 0.05"
65,"diff_acf_History",0.00120873117887021,0.0443050143575306,0.00134055066642492,"> 0.05"
66,"diff_acf_History",6.44697063067631e-05,0.0444720679104788,0.00134560525798709,"> 0.05"
67,"diff_acf_History",4.14252090328775e-04,0.044601597426917,0.00134968531262671,"> 0.05"
68,"diff_acf_History",1.262528028424e-04,0.0438966569041587,0.00132835316479499,"> 0.05"
69,"diff_acf_History",0.00247595504486666,0.0444630462678257,0.00134549262726877,"< 0.05"
70,"diff_acf_History",-5.91195074892706e-04,0.0441286493831327,0.00133537347033503,"> 0.05"
71,"diff_acf_History",3.62255202815531e-04,0.0444581653912005,0.00134534492745814,"> 0.05"
72,"diff_acf_History",-7.41820844060584e-04,0.044830710615536,0.00135661848819548,"> 0.05"
73,"diff_acf_History",-8.11406410996497e-04,0.0443154430802835,0.001341026019214,"> 0.05"
74,"diff_acf_History",2.33172007791139e-04,0.0435770307606951,0.0013186809840604,"> 0.05"
75,"diff_acf_History",9.30224526166764e-06,0.0437976310593351,0.0013253565517578,"> 0.05"
76,"diff_acf_History",-0.00106205795124437,0.0437291243412823,0.00132328347553393,"> 0.05"
77,"diff_acf_History",5.30388853413703e-04,0.0433596613850488,0.00131210318706097,"> 0.05"
78,"diff_acf_History",-7.89176509901445e-04,0.0427932495196328,0.00129496304366359,"> 0.05"
79,"diff_acf_History",1.84804154307926e-04,0.0428392128293411,0.00129635393564082,"> 0.05"
80,"diff_acf_History",-8.27285889561797e-04,0.0429935890828372,0.00130102550289362,"> 0.05"
81,"diff_acf_History",-5.98581318513715e-06,0.0428715531160826,0.00129748723851507,"> 0.05"
82,"diff_acf_History",2.06332102665771e-04,0.0433204411410573,0.00131122895318724,"> 0.05"
83,"diff_acf_History",9.52274061361584e-05,0.0430891926409256,0.0013042294924069,"> 0.05"
84,"diff_acf_History",-0.00135459901805115,0.0431168258838947,0.00130506589913077,"> 0.05"
85,"diff_acf_History",0.00520925305511965,0.0435914333180649,0.00131943138093775,"> 0.05"
86,"diff_acf_History",-5.59310610631973e-04,0.0430386501602331,0.00130269966578685,"> 0.05"
87,"diff_acf_History",-1.96264292082078e-04,0.0432031583461947,0.00130767902173955,"> 0.05"
88,"diff_acf_History",4.82713255839531e-04,0.0423479402337595,0.00128179316460656,"> 0.05"
89,"diff_acf_History",-3.3583065562579e-04,0.0433253681712686,0.00131153449024578,"> 0.05"
90,"diff_acf_History",-0.00177403689191688,0.0425829691664158,0.0012890607770037,"> 0.05"
91,"diff_acf_History",-0.00161024651475382,0.0419510446907199,0.00126993132051924,"> 0.05"
92,"diff_acf_History",-7.54350947468069e-04,0.0417385648584509,0.0012634991852538,"> 0.05"
93,"diff_acf_History",4.09818639954982e-04,0.0426796898838101,0.00129198868188111,"> 0.05"
94,"diff_acf_History",-4.67637361224928e-04,0.0419515757508094,0.00126994739663476,"> 0.05"
95,"diff_acf_History",-9.87562163472918e-04,0.0422658637641944,0.00127946144318125,"> 0.05"
96,"diff_acf_History",0.00146220407878702,0.0422836077142954,0.00127999858351111,"> 0.05"
97,"diff_acf_History",-2.19316855865014e-04,0.0423785010464096,0.00128302421184315,"> 0.05"
98,"diff_acf_History",-8.79699276239027e-05,0.0420745490921522,0.00127397395650369,"> 0.05"
99,"diff_acf_History",-2.6941826675033e-04,0.0427193896410323,0.00129349906332234,"> 0.05"
