"amp_on","amp","feedback_level","Variable","subject_id","Mean","Error"
1,1,0,"Accuracy",24,0.773,0.00936906557212871
1,1,0,"H",24,0.184499268746163,0.00270479262329151
1,1,0,"P",24,0.155706100283645,0.00145469944862998
0,1,0,"Accuracy",25,0.86,0.00776080634067935
0,1,0,"H",25,0.105999845956459,0.00264257758739831
0,1,0,"P",25,0.133195633506231,0.00137576584003168
1,1,0,"Accuracy",25,0.842,0.00815789652041621
1,1,0,"H",25,0.138495869246662,0.00300890537054399
1,1,0,"P",25,0.125958960189039,0.00136844946231519
0,1,0,"Accuracy",26,0.857,0.00782982458785242
0,1,0,"H",26,0.188478958246075,0.00306055996918574
0,1,0,"P",26,0.135269434464455,0.00118361755322419
1,1,0,"Accuracy",26,0.854,0.00789766969385886
1,1,0,"H",26,0.185890102829267,0.00339976728067203
1,1,0,"P",26,0.123045728628503,0.00124867354013973
0,1,0,"Accuracy",27,0.78,0.00926514551751511
0,1,0,"H",27,0.211063678830942,0.00333285156620786
0,1,0,"P",27,0.166622124067646,0.00131368006885255
1,1,0,"Accuracy",27,0.7765,0.0093175792801468
1,1,0,"H",27,0.189921119229441,0.00316755045253399
1,1,0,"P",27,0.146892374597459,0.00146586735945652
0,1,0,"Accuracy",28,0.8275,0.00845030051473879
0,1,0,"H",28,0.186469437536043,0.00279316408425814
0,1,0,"P",28,0.16688401285801,0.0014951269672026
1,1,0,"Accuracy",28,0.807,0.00882691663201904
1,1,0,"H",28,0.191403514723551,0.00233973642613897
1,1,0,"P",28,0.148706608127547,0.00167133108815958
0,1,0,"Accuracy",29,0.8585,0.00779546404198075
0,1,0,"H",29,0.184839791117822,0.00368351624532452
0,1,0,"P",29,0.152857437118802,0.00140696885043789
1,1,0,"Accuracy",29,0.855,0.00787518312514873
1,1,0,"H",29,0.181136715352688,0.00357416637868336
1,1,0,"P",29,0.132920159629913,0.00140540219590717
0,1,0,"Accuracy",30,0.8055,0.00885291262980809
0,1,0,"H",30,0.148128171812354,0.00240921279090258
0,1,0,"P",30,0.16146423640317,0.0017425738263813
1,1,0,"Accuracy",30,0.8065,0.00883560461736927
1,1,0,"H",30,0.133487062991606,0.00261181252937979
1,1,0,"P",30,0.140534127263756,0.00176813150768565
0,1,0,"Accuracy",31,0.8015,0.00892124819376007
0,1,0,"H",31,0.232903428903729,0.0031854521618919
0,1,0,"P",31,0.157399480071741,0.00141488119225933
1,1,0,"Accuracy",31,0.8045,0.00887013047295831
1,1,0,"H",31,0.227637851379288,0.00306245253378187
1,1,0,"P",31,0.133604538505385,0.00137807582991894
0,1,0,"Accuracy",32,0.8135,0.00871187829412842
0,1,0,"H",32,0.185562559032487,0.00269310986879684
0,1,0,"P",32,0.170421793851662,0.00125385403802375
1,1,0,"Accuracy",32,0.7905,0.00910199418529119
1,1,0,"H",32,0.200345455214131,0.00273688827061787
1,1,0,"P",32,0.163869758463755,0.00138387917423929
0,1,0,"Accuracy",33,0.816,0.00866657687771756
0,1,0,"H",33,0.181979649485397,0.00319628660809017
0,1,0,"P",33,0.154999909586381,0.00133718452538972
1,1,0,"Accuracy",33,0.7705,0.00940527004143295
1,1,0,"H",33,0.206520829378371,0.00355544852980537
1,1,0,"P",33,0.154074994941797,0.00142998198281871
0,1,0,"Accuracy",34,0.867,0.00759502088022709
0,1,0,"H",34,0.182504273226847,0.00303299503576014
0,1,0,"P",34,0.142244017267761,0.00131222384811149
1,1,0,"Accuracy",34,0.848,0.00802995891148018
1,1,0,"H",34,0.196645254646407,0.00331128473595811
1,1,0,"P",34,0.134950951085327,0.00133537793582056
0,1,0,"Accuracy",35,0.8515,0.00795333280778415
0,1,0,"H",35,0.141661223161745,0.00276585143074071
0,1,0,"P",35,0.149492864022568,0.00129477276774902
1,1,0,"Accuracy",35,0.8435,0.00812630872209045
1,1,0,"H",35,0.134108038033423,0.00263842258445399
1,1,0,"P",35,0.13535138599701,0.00117307307884687
0,1,0,"Accuracy",36,0.827,0.00845998142095013
0,1,0,"H",36,0.177057680161624,0.00286625585725998
0,1,0,"P",36,0.158499215172444,0.00128226409152038
1,1,0,"Accuracy",36,0.799,0.00896323991840659
1,1,0,"H",36,0.183084746116434,0.00317974440360475
1,1,0,"P",36,0.147236501306532,0.00137420889823072
0,1,0,"Accuracy",37,0.838,0.00824087106912789
0,1,0,"H",37,0.187774875714714,0.00285639311562402
0,1,0,"P",37,0.146539374727239,0.00153784329712286
1,1,0,"Accuracy",37,0.8285,0.00843086085209296
1,1,0,"H",37,0.183216755659631,0.00304114464268106
1,1,0,"P",37,0.135590528761213,0.00146275689111699
0,1,0,"Accuracy",38,0.7925,0.00906989561699867
0,1,0,"H",38,0.214627313968516,0.00308633476042795
0,1,0,"P",38,0.15497720707225,0.00157427234442044
1,1,0,"Accuracy",38,0.7855,0.00918079618057468
1,1,0,"H",38,0.194946123586283,0.00276844421995981
1,1,0,"P",38,0.142342770233263,0.00160910589108949
0,1,0,"Accuracy",39,0.846,0.00807307793184525
0,1,0,"H",39,0.151953964682841,0.00261756152697625
0,1,0,"P",39,0.157751380453157,0.00136312068496192
1,1,0,"Accuracy",39,0.8465,0.00806234306438543
1,1,0,"H",39,0.135679973422174,0.00263249369700691
1,1,0,"P",39,0.140797841766121,0.00143562483876504
0,1,0,"Accuracy",40,0.814,0.00870286561627648
0,1,0,"H",40,0.192511384347851,0.00302791571288179
0,1,0,"P",40,0.171797683054967,0.00131568794979441
1,1,0,"Accuracy",40,0.806,0.00884426992777118
1,1,0,"H",40,0.203080911612687,0.0032958539283488
1,1,0,"P",40,0.160844968811052,0.00139545153057551
0,1,0,"Accuracy",41,0.84,0.00819961077176254
0,1,0,"H",41,0.157686734485562,0.00247460286815518
0,1,0,"P",41,0.152307779541863,0.00128097588176413
1,1,0,"Accuracy",41,0.8425,0.00814739621182843
1,1,0,"H",41,0.142000453310029,0.00222732834075199
1,1,0,"P",41,0.125223501121169,0.0013057189852251
0,1,0,"Accuracy",42,0.8295,0.00841131678900887
0,1,0,"H",42,0.17839487238315,0.0028737004872345
0,1,0,"P",42,0.128167477929956,0.00135722228094314
1,1,0,"Accuracy",42,0.8255,0.00848886950381064
1,1,0,"H",42,0.182055382970523,0.00324831203787339
1,1,0,"P",42,0.11773126017288,0.0013931030235311
0,1,0,"Accuracy",43,0.8505,0.00797537951066716
0,1,0,"H",43,0.169019028679218,0.00323254493499929
0,1,0,"P",43,0.137745733369242,0.00169953504901308
1,1,0,"Accuracy",43,0.826,0.00847926582756357
1,1,0,"H",43,0.192270544559035,0.00343006680396728
1,1,0,"P",43,0.132090631460564,0.00159127831655785
0,1,0,"Accuracy",44,0.8355,0.00829181838477321
0,1,0,"H",44,0.165058052187129,0.00301156476117075
0,1,0,"P",44,0.148754768154539,0.00155222461260185
1,1,0,"Accuracy",44,0.826,0.00847926582756357
1,1,0,"H",44,0.151086250903696,0.00269244968046174
1,1,0,"P",44,0.140005074934218,0.00137201990158547
0,1,0,"Accuracy",45,0.85,0.00798635655010924
0,1,0,"H",45,0.181883898851807,0.00260583660662065
0,1,0,"P",45,0.150112588979137,0.00152552077645872
1,1,0,"Accuracy",45,0.84,0.00819961077176254
1,1,0,"H",45,0.194928529221457,0.00315741398045365
1,1,0,"P",45,0.140394455694535,0.00150183439493456
0,1,0,"Accuracy",46,0.858,0.00780695038008559
0,1,0,"H",46,0.194289413176981,0.00259867049815188
0,1,0,"P",46,0.143441376647819,0.00145405194084111
1,1,0,"Accuracy",46,0.849,0.0080082186398032
1,1,0,"H",46,0.192581034530934,0.00284948306338796
1,1,0,"P",46,0.131341571016588,0.00132351752535147
0,1,0,"Accuracy",47,0.827,0.00845998142095013
0,1,0,"H",47,0.190310363184892,0.003213155356078
0,1,0,"P",47,0.152567898958078,0.00156930245850232
1,1,0,"Accuracy",47,0.8155,0.0086756849155774
1,1,0,"H",47,0.177554658310834,0.00308147099869495
1,1,0,"P",47,0.138393470614934,0.00152044527175837
0,1,0,"Accuracy",48,0.81,0.00877430876178423
0,1,0,"H",48,0.232458195297856,0.00337088247730348
0,1,0,"P",48,0.155287437156224,0.00140531316251989
1,1,0,"Accuracy",48,0.809,0.00879193659409218
1,1,0,"H",48,0.22146903795797,0.00358588340503535
1,1,0,"P",48,0.135047639622436,0.00130539581001844
0,1,0,"Accuracy",49,0.8675,0.00758291667583499
0,1,0,"H",49,0.152200956093324,0.00278866201641339
0,1,0,"P",49,0.143505860356836,0.00124491131304965
1,1,0,"Accuracy",49,0.849,0.0080082186398032
1,1,0,"H",49,0.160050435410601,0.00310477762631764
1,1,0,"P",49,0.131384014406696,0.00136237928701881
0,1,0,"Accuracy",50,0.8365,0.00827152247424989
0,1,0,"H",50,0.220194491508769,0.00317558433085639
0,1,0,"P",50,0.140531744190644,0.00143899254870217
1,1,0,"Accuracy",50,0.833,0.00834207978549557
1,1,0,"H",50,0.208689920114935,0.00326717481969676
1,1,0,"P",50,0.128597906733168,0.00151539620884844
0,1,0,"Accuracy",51,0.814,0.00870286561627648
0,1,0,"H",51,0.208118685973507,0.00280489253456569
0,1,0,"P",51,0.159255157685681,0.00132548186516614
1,1,0,"Accuracy",51,0.806,0.00884426992777118
1,1,0,"H",51,0.20931268556554,0.00280854939046252
1,1,0,"P",51,0.146636859841515,0.00137278539957188
0,1,0,"Accuracy",52,0.845,0.00809445860635936
0,1,0,"H",52,0.191510817355518,0.00304417834578538
0,1,0,"P",52,0.155425618609759,0.00116399718503264
1,1,0,"Accuracy",52,0.815,0.00868476900132083
1,1,0,"H",52,0.188870940664893,0.00316746234607931
1,1,0,"P",52,0.150262122301438,0.00106000612285202
0,1,0,"Accuracy",53,0.8005,0.00893811053354986
0,1,0,"H",53,0.191300662027477,0.00334567009523247
0,1,0,"P",53,0.147044366601027,0.00151550541892874
1,1,0,"Accuracy",53,0.788,0.00914165110318952
1,1,0,"H",53,0.191733057901088,0.00347072405510007
1,1,0,"P",53,0.140426069298136,0.00161191021172829
0,1,0,"Accuracy",54,0.822,0.00855538411169536
0,1,0,"H",54,0.165433969670574,0.00312875262916542
0,1,0,"P",54,0.170193984076304,0.00174070855310483
1,1,0,"Accuracy",54,0.8075,0.00881820590470016
1,1,0,"H",54,0.174246999482791,0.00304277470480323
1,1,0,"P",54,0.162808600257617,0.00175388798306524
0,1,0,"Accuracy",55,0.8045,0.00887013047295831
0,1,0,"H",55,0.187487220378712,0.00301252417440817
0,1,0,"P",55,0.174553793136527,0.00147929348565441
1,1,0,"Accuracy",55,0.796,0.0090129138633493
1,1,0,"H",55,0.172560154257964,0.00280944324879864
1,1,0,"P",55,0.153054597743286,0.00143344248153217
0,1,0,"Accuracy",56,0.8595,0.00777239216972613
0,1,0,"H",56,0.163070613670385,0.00274591652731685
0,1,0,"P",56,0.149444740925818,0.00148279832677818
1,1,0,"Accuracy",56,0.838,0.00824087106912789
1,1,0,"H",56,0.149989267749029,0.00270219777698508
1,1,0,"P",56,0.138143352947687,0.00142918514802475
0,1,0,"Accuracy",57,0.816,0.00866657687771756
0,1,0,"H",57,0.21262979092051,0.00313907768043028
0,1,0,"P",57,0.172593493741125,0.00131380944646175
1,1,0,"Accuracy",57,0.815,0.00868476900132083
1,1,0,"H",57,0.214113397568262,0.00299983858706916
1,1,0,"P",57,0.146826466090974,0.00122156116614103
0,1,0,"Accuracy",58,0.859,0.00778394468746077
0,1,0,"H",58,0.147354049198587,0.00236591997379524
0,1,0,"P",58,0.143768691108567,0.00135967462111407
1,1,0,"Accuracy",58,0.847,0.00805157835191203
1,1,0,"H",58,0.161188906157978,0.00205359219219926
1,1,0,"P",58,0.13560018304296,0.00123444140392858
0,1,0,"Accuracy",59,0.8695,0.00753413940860628
0,1,0,"H",59,0.190433954415722,0.00287298817647953
0,1,0,"P",59,0.144562974417773,0.00136229904341455
1,1,0,"Accuracy",59,0.8525,0.00793116174739437
1,1,0,"H",59,0.182001841139715,0.0029195609571756
1,1,0,"P",59,0.130750079817432,0.00154532702888862
0,1,0,"Accuracy",60,0.8515,0.00795333280778415
0,1,0,"H",60,0.124189765819575,0.00254365814346693
0,1,0,"P",60,0.150751751179022,0.00149086116137253
1,1,0,"Accuracy",60,0.8185,0.00862067474253079
1,1,0,"H",60,0.136977851131546,0.00239705300990585
1,1,0,"P",60,0.153915811682985,0.00175359725253108
0,1,0,"Accuracy",61,0.8465,0.00806234306438543
0,1,0,"H",61,0.166176694129328,0.00248884276218099
0,1,0,"P",61,0.157788004493572,0.0014185342160557
1,1,0,"Accuracy",61,0.8095,0.00878313421981935
1,1,0,"H",61,0.178621789038094,0.00303554289407624
1,1,0,"P",61,0.161857186095613,0.00156414776447449
0,1,0,"Accuracy",62,0.8115,0.00874769318552234
0,1,0,"H",62,0.179862942213499,0.00288497149286631
0,1,0,"P",62,0.16241607561099,0.00125437074172617
1,1,0,"Accuracy",62,0.808,0.00880947236795149
1,1,0,"H",62,0.201276295179659,0.00295946466558624
1,1,0,"P",62,0.149896930560952,0.00136256382641762
0,1,0,"Accuracy",63,0.817,0.00864828864274454
0,1,0,"H",63,0.162587192368585,0.00276871187703848
0,1,0,"P",63,0.174202509532411,0.00159597657358825
1,1,0,"Accuracy",63,0.813,0.00872086731715267
1,1,0,"H",63,0.164048028785407,0.00249800230744375
1,1,0,"P",63,0.153345416533242,0.0015692319844455
0,1,0,"Accuracy",64,0.8185,0.00862067474253079
0,1,0,"H",64,0.231095220251456,0.00331754528976537
0,1,0,"P",64,0.15944369731339,0.0017019911402015
1,1,0,"Accuracy",64,0.812,0.00873877469051272
1,1,0,"H",64,0.230769568142752,0.00332291052284381
1,1,0,"P",64,0.146033030932013,0.00157804368389691
0,1,0,"Accuracy",65,0.876,0.00737151067182246
0,1,0,"H",65,0.258182346500475,0.00310873142119018
0,1,0,"P",65,0.143979832013013,0.00123145355378714
1,1,0,"Accuracy",65,0.846,0.00807307793184525
1,1,0,"H",65,0.263627522676591,0.00289982907775241
1,1,0,"P",65,0.139231414171019,0.00124505424525473
0,1,0,"Accuracy",66,0.8375,0.00825111601286328
0,1,0,"H",66,0.165961717346702,0.00294168166139344
0,1,0,"P",66,0.154270399100944,0.00148242481081505
1,1,0,"Accuracy",66,0.818,0.00862990368537271
1,1,0,"H",66,0.152185430122568,0.00322071063501648
1,1,0,"P",66,0.145347034834732,0.00136056447044731
0,1,0,"Accuracy",67,0.824,0.00851752746617635
0,1,0,"H",67,0.161116704905433,0.00271410614631679
0,1,0,"P",67,0.171571397110357,0.00135941973445309
1,1,0,"Accuracy",67,0.804,0.00887870574508773
1,1,0,"H",67,0.17322082833684,0.00280516047413896
1,1,0,"P",67,0.157391293544329,0.00146171119922392
0,1,0,"Accuracy",68,0.8515,0.00795333280778415
0,1,0,"H",68,0.191144101937785,0.00349799311843604
0,1,0,"P",68,0.155548093120377,0.00130207274170741
1,1,0,"Accuracy",68,0.8325,0.00835205084854542
1,1,0,"H",68,0.191267154991303,0.0030285044144643
1,1,0,"P",68,0.147456573576713,0.00149079319381754
0,1,0,"Accuracy",69,0.8385,0.00823059817833349
0,1,0,"H",69,0.206463019819593,0.0032385005440923
0,1,0,"P",69,0.150545589987364,0.00139689493824025
1,1,0,"Accuracy",69,0.8285,0.00843086085209296
1,1,0,"H",69,0.203794923326029,0.00315060169971746
1,1,0,"P",69,0.141141769611015,0.00141004227142259
0,1,0,"Accuracy",70,0.8185,0.00862067474253079
0,1,0,"H",70,0.213396433592025,0.00354104658625456
0,1,0,"P",70,0.154035481221115,0.00139428505057835
1,1,0,"Accuracy",70,0.813,0.00872086731715267
1,1,0,"H",70,0.207874751004065,0.00311434145091469
1,1,0,"P",70,0.136976708679383,0.0013899957277965
0,1,0,"Accuracy",71,0.871,0.00749717305401849
0,1,0,"H",71,0.179470621463589,0.00336419675576651
0,1,0,"P",71,0.135575352798457,0.00131641905627794
1,1,0,"Accuracy",71,0.863,0.00769058336774709
1,1,0,"H",71,0.16758654277041,0.00336317691830488
1,1,0,"P",71,0.11845511277995,0.00110132099305939
0,1,0,"Accuracy",72,0.8825,0.00720227820940727
0,1,0,"H",72,0.125288010146832,0.00270901650149001
0,1,0,"P",72,0.135594293402481,0.00120094377392809
1,1,0,"Accuracy",72,0.8585,0.00779546404198075
1,1,0,"H",72,0.128508869934109,0.00269477555380608
1,1,0,"P",72,0.129557484294695,0.00118962993455657
0,1,0,"Accuracy",73,0.836,0.00828168419746692
0,1,0,"H",73,0.171391338367142,0.00332744933933491
0,1,0,"P",73,0.156474424468902,0.00161031040031887
1,1,0,"Accuracy",73,0.81,0.00877430876178423
1,1,0,"H",73,0.194035522517943,0.00340746715520856
1,1,0,"P",73,0.151955383468244,0.00162245933941062
0,1,0,"Accuracy",74,0.8465,0.00806234306438543
0,1,0,"H",74,0.145701702627021,0.00256142687308902
0,1,0,"P",74,0.154365726037047,0.00122682489355377
1,1,0,"Accuracy",74,0.821,0.00857416224065445
1,1,0,"H",74,0.145983440080046,0.00282570670406731
1,1,0,"P",74,0.151738854101862,0.00130725896580451
0,1,0,"Accuracy",75,0.834,0.008322056735817
0,1,0,"H",75,0.150740327482448,0.00288222888264051
0,1,0,"P",75,0.142680173718777,0.00180763616051169
1,1,0,"Accuracy",75,0.808,0.00880947236795149
1,1,0,"H",75,0.170383031498665,0.00280861228989723
1,1,0,"P",75,0.145225827234689,0.00176980674984836
0,1,0,"Accuracy",76,0.828,0.00844059368829619
0,1,0,"H",76,0.149724345610949,0.00217439652339794
0,1,0,"P",76,0.166255944732818,0.00121437173805082
1,1,0,"Accuracy",76,0.8115,0.00874769318552234
1,1,0,"H",76,0.151529464363104,0.00215450385147019
1,1,0,"P",76,0.147225716471493,0.00129189105855792
0,1,0,"Accuracy",77,0.833,0.00834207978549557
0,1,0,"H",77,0.184641720964057,0.00321297684693511
0,1,0,"P",77,0.147736463073084,0.00166737610964049
1,1,0,"Accuracy",77,0.805,0.00886153278963018
1,1,0,"H",77,0.179031205601019,0.00290110006268916
1,1,0,"P",77,0.141131250212925,0.00158846914192753
0,1,0,"Accuracy",78,0.8295,0.00841131678900887
0,1,0,"H",78,0.230207123381874,0.0035181030878988
0,1,0,"P",78,0.160212303500839,0.00170539856814319
1,1,0,"Accuracy",78,0.813,0.00872086731715267
1,1,0,"H",78,0.225966952431875,0.00346770242675318
1,1,0,"P",78,0.149663803085394,0.00168510757825056
0,1,0,"Accuracy",79,0.8175,0.00863910829287653
0,1,0,"H",79,0.255123727128869,0.00265449882539241
0,1,0,"P",79,0.145745811135783,0.00150438832422378
1,1,0,"Accuracy",79,0.806,0.00884426992777118
1,1,0,"H",79,0.273972255352846,0.00305033593635349
1,1,0,"P",79,0.139400279890713,0.00149403038712487
0,1,0,"Accuracy",80,0.821,0.00857416224065445
0,1,0,"H",80,0.182301822026694,0.00293702858318219
0,1,0,"P",80,0.146374428830951,0.00148575561609485
1,1,0,"Accuracy",80,0.8255,0.00848886950381064
1,1,0,"H",80,0.157245923187181,0.00288075429655916
1,1,0,"P",80,0.130242102571749,0.00158769953389896
0,1,0,"Accuracy",81,0.8345,0.00831200455424893
0,1,0,"H",81,0.206613031126363,0.00413475825084615
0,1,0,"P",81,0.154212398490659,0.00140875982632732
1,1,0,"Accuracy",81,0.815,0.00868476900132083
1,1,0,"H",81,0.220301063960244,0.00391578716743663
1,1,0,"P",81,0.145515985000132,0.00157172144487919
0,1,0,"Accuracy",82,0.8475,0.00804078367455875
0,1,0,"H",82,0.207214032712848,0.00325963170847031
0,1,0,"P",82,0.165092676993151,0.00133386088780861
1,1,0,"Accuracy",82,0.8555,0.00786389187347454
1,1,0,"H",82,0.215288182393722,0.00325965868124494
1,1,0,"P",82,0.135152300823395,0.00115597088029254
0,1,0,"Accuracy",83,0.827,0.00845998142095013
0,1,0,"H",83,0.179660809947908,0.00286039228864769
0,1,0,"P",83,0.13036584576683,0.00138426835504371
